Likert Scale,Count Negative,Numerical Responses - Text,Quota Carrying Role - Yes/No Question View Filter Only,Quota Carrying Role,WFH Prior to Current Situation,Number of Records,WFH Prior to Current Situation - Question View Filter Only,Response (group),Emp Hash,Other,Question,Question Text,Question Type,Region,Numeric Response Value,Numeric Responses Text,Response
2,1,slightly worse than usual,,No or don't know,1 day a week,1,,2,61a4d789511622d3924461a1b1de9c80,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
1,1,worse than usual,,Yes,"Always, I am Ohana@Home",1,,1,633672d69fdf0fe6ea0d1ac9b693f51a,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
1,1,worse than usual,,No or don't know,Never/0 days a week,1,,1,6340bd338c0ba20742b872bfd5563995,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
1,1,worse than usual,,Yes,"Always, I am Ohana@Home",1,,1,637c1a88d13fcd53e04ae10cc888f794,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
3,0.5,about the same as usual,,Yes,Never/0 days a week,1,,3,6384fd5b3cde5a72765ff4d658d44afd,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
3,0.5,about the same as usual,,Yes,Never/0 days a week,1,,3,63b32aed81a98979846f6a5238a1b81b,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
2,1,slightly worse than usual,,Yes,"Always, I am Ohana@Home",1,,2,63c9bc822bbcdf46ec1ff7cadcb28bf1,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
1,1,worse than usual,,No or don't know,Never/0 days a week,1,,1,6403e567ed01d59e69cf2fee64e0bb4c,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,65291de593e984d3e66583e4a4dfa889,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,6531ef6084da61f3631aa6d5bf513782,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,66507657c3113e440d057c884983d1d4,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,665f3f02950297600dd65728e03aa291,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
4,0,slightly better than usual,,No or don't know,Never/0 days a week,1,,4,667990404b248537b9a4732ad19cb9af,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,4,slightly better than usual,4 = slightly better than usual
1,1,worse than usual,,Yes,Never/0 days a week,1,,1,66929cfff4103e38ec4cfd9b2d71416f,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
3,0.5,about the same as usual,,No or don't know,"Always, I am Ohana@Home",1,,3,67d290aa9ad8d7b4508c49c9b804f6a3,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,67e1312af839d1b70b9aa3d8bd6767b1,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
2,1,slightly worse than usual,,Yes,Never/0 days a week,1,,2,67efa86b823e57268cbf60c9f00c9c89,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
3,0.5,about the same as usual,,No or don't know,Never/0 days a week,1,,3,6826881fa848b28619c3346d7411f1fb,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
3,0.5,about the same as usual,,Yes,"Always, I am Ohana@Home",1,,3,684bcf54aef11b71c05c5fdf77d690d5,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
1,1,worse than usual,,No or don't know,1 day a week,1,,1,689ce72f94a811eede007c5e81fc5cc4,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
2,1,slightly worse than usual,,No or don't know,1 day a week,1,,2,6920fbd5301e6e29d600a3d645ff5d2b,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,698bf8da1c348b35e9372160aba9be52,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
5,0,better than usual,,No or don't know,1 day a week,1,,5,69f8c879097458e81aaa82dfd1ed0de6,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,5,better than usual,5 = better than usual
3,0.5,about the same as usual,,No or don't know,Never/0 days a week,1,,3,6a65369739210669bcea4853c8182ac9,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
3,0.5,about the same as usual,,Yes,Never/0 days a week,1,,3,6aa7c40c9d0c5206c71db6d7eceb9a10,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
2,1,slightly worse than usual,,No or don't know,1 day a week,1,,2,6b383aa3f598119231378e825176e2b3,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
3,0.5,about the same as usual,,No or don't know,Never/0 days a week,1,,3,6ccaa5b7f7fe2c7b8b188da8159f722f,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
2,1,slightly worse than usual,,No or don't know,2 days a week,1,,2,6d405c54645ac423fbe3af09e6fd27fd,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
3,0.5,about the same as usual,,No or don't know,1 day a week,1,,3,6d98dcb7e11bcc503ccaf9a8e1b1b8fb,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,6e0124182edb78c45f8df87749aeb008,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
1,1,worse than usual,,No or don't know,2 days a week,1,,1,6e1e7e8b2f2b92d0661e0672542034b2,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
5,0,better than usual,,No or don't know,1 day a week,1,,5,6e4b4d33bb73641ad4c91400e795666f,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,5,better than usual,5 = better than usual
1,1,worse than usual,,No or don't know,Never/0 days a week,1,,1,6fd7a14da176ca2b1121c9773043d608,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
1,1,worse than usual,,No or don't know,5 days a week,1,,1,705b7f83e1272b948bd586f989043a10,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
3,0.5,about the same as usual,,No or don't know,Never/0 days a week,1,,3,7075c291cfe4c8f495f4db964aca2169,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
2,1,slightly worse than usual,,No or don't know,2 days a week,1,,2,70ffd844a3296ffeb53729e8231001ef,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,7172a3907077bf0c3713979aa350a62d,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
1,1,worse than usual,,Yes,"Always, I am Ohana@Home",1,,1,71adc21b71e48a514b535f91cf80ab59,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
2,1,slightly worse than usual,,Yes,Never/0 days a week,1,,2,71ef033fdb6b81c453530cfbb38e817b,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
1,1,worse than usual,,No or don't know,1 day a week,1,,1,72c27d715b7ef7e6b43e42faa1b46d00,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
5,0,better than usual,,No or don't know,Never/0 days a week,1,,5,73317c1158b4bb6e9c4849cc73437d3c,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,5,better than usual,5 = better than usual
3,0.5,about the same as usual,,No or don't know,Never/0 days a week,1,,3,7366f408745c9b0e64a7d788555939a7,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,73b1873d92434b16e49f4f365056e10c,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
2,1,slightly worse than usual,,No or don't know,Never/0 days a week,1,,2,73d79b60caa8382ba7c4ab8895d59505,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,2,slightly worse than usual,2 = slightly worse than usual
3,0.5,about the same as usual,,Yes,2 days a week,1,,3,7411766b76a2f5082c7357d9670ada80,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
3,0.5,about the same as usual,,Yes,Never/0 days a week,1,,3,75561b116c51ded958803f838e0c40a2,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
1,1,worse than usual,,Yes,"Always, I am Ohana@Home",1,,1,75599f236679006d013f1c236419d3db,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
3,0.5,about the same as usual,,No or don't know,Never/0 days a week,1,,3,7592fde9efe08647153ebc61cf16b7d0,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
1,1,worse than usual,,No or don't know,Never/0 days a week,1,,1,75a82f900eae5db8f81ea3f045ef3689,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,1,worse than usual,1 = worse than usual
3,0.5,about the same as usual,,No or don't know,Never/0 days a week,1,,3,773dd52405125eed2065962bf8455e9b,,18,My current ability to balance the demands of my work and home/personal life is,number,AMER,3,about the same as usual,3 = about the same as usual
