Airline,Dest Latitude,Dest Longitude,Destination airport,Origin Latitude,Origin Longitude,Origin airport
AA,25.4735,-80.1726,BWI,39.1031,-76.406,MIA
AA,32.5347,-97.215,BWI,39.1031,-76.406,DFW
AA,33.263,-112.029,BWI,39.1031,-76.406,PHX
AA,35.125,-80.5635,BWI,39.1031,-76.406,CLT
AA,39.5219,-75.1428,BWI,39.1031,-76.406,PHL
AA,40.3823,-73.4644,BWI,39.1031,-76.406,JFK
AA,41.5846,-87.5416,BWI,39.1031,-76.406,ORD
AA,32.5347,-97.215,MCI,39.1751,-94.425,DFW
AA,33.263,-112.029,MCI,39.1751,-94.425,PHX
AA,35.125,-80.5635,MCI,39.1751,-94.425,CLT
AA,38.517,-77.215,MCI,39.1751,-94.425,DCA
AA,39.5219,-75.1428,MCI,39.1751,-94.425,PHL
AA,41.5846,-87.5416,MCI,39.1751,-94.425,ORD
AA,47.2656,-122.1833,MCI,39.1751,-94.425,SEA
AA,25.4735,-80.1726,CVG,39.246,-84.3943,MIA
AA,32.5347,-97.215,CVG,39.246,-84.3943,DFW
AA,35.125,-80.5635,CVG,39.246,-84.3943,CLT
AA,38.517,-77.215,CVG,39.246,-84.3943,DCA
AA,39.5219,-75.1428,CVG,39.246,-84.3943,PHL
AA,40.3823,-73.4644,CVG,39.246,-84.3943,JFK
AA,41.5846,-87.5416,CVG,39.246,-84.3943,ORD
AA,32.5347,-97.215,RNO,39.2954,-119.465,DFW
AA,33.263,-112.029,RNO,39.2954,-119.465,PHX
AA,33.5633,-118.2429,RNO,39.2954,-119.465,LAX
AA,41.5846,-87.5416,RNO,39.2954,-119.465,ORD
AA,25.4735,-80.1726,IND,39.432,-86.1739,MIA
AA,32.5347,-97.215,IND,39.432,-86.1739,DFW
AA,33.263,-112.029,IND,39.432,-86.1739,PHX
AA,33.5633,-118.2429,IND,39.432,-86.1739,LAX
AA,35.125,-80.5635,IND,39.432,-86.1739,CLT
AA,38.517,-77.215,IND,39.432,-86.1739,DCA
AA,39.5219,-75.1428,IND,39.432,-86.1739,PHL
AA,40.3823,-73.4644,IND,39.432,-86.1739,JFK
AA,41.5846,-87.5416,IND,39.432,-86.1739,ORD
AA,25.4735,-80.1726,DEN,39.513,-104.401,MIA
AA,32.5347,-97.215,DEN,39.513,-104.401,DFW
AA,33.263,-112.029,DEN,39.513,-104.401,PHX
AA,33.5633,-118.2429,DEN,39.513,-104.401,LAX
AA,35.125,-80.5635,DEN,39.513,-104.401,CLT
AA,39.5219,-75.1428,DEN,39.513,-104.401,PHL
AA,41.5846,-87.5416,DEN,39.513,-104.401,ORD
AA,47.2656,-122.1833,DEN,39.513,-104.401,SEA
AA,25.4735,-80.1726,PHL,39.5219,-75.1428,MIA
AA,26.321,-81.4518,PHL,39.5219,-75.1428,RSW
AA,26.4059,-80.544,PHL,39.5219,-75.1428,PBI
AA,26.421,-80.99,PHL,39.5219,-75.1428,FLL
AA,27.5831,-82.3159,PHL,39.5219,-75.1428,TPA
AA,28.2544,-81.1857,PHL,39.5219,-75.1428,MCO
AA,29.321,-98.2811,PHL,39.5219,-75.1428,SAT
AA,29.5849,-95.2023,PHL,39.5219,-75.1428,IAH
AA,29.5936,-90.1528,PHL,39.5219,-75.1428,MSY
AA,30.114,-97.4011,PHL,39.5219,-75.1428,AUS
AA,30.2938,-81.4116,PHL,39.5219,-75.1428,JAX
AA,32.44,-117.1122,PHL,39.5219,-75.1428,SAN
AA,32.5347,-97.215,PHL,39.5219,-75.1428,DFW
AA,32.5355,-80.225,PHL,39.5219,-75.1428,CHS
AA,32.739,-81.127,PHL,39.5219,-75.1428,SAV
AA,33.263,-112.029,PHL,39.5219,-75.1428,PHX
AA,33.3346,-86.4512,PHL,39.5219,-75.1428,BHM
AA,33.3825,-84.2537,PHL,39.5219,-75.1428,ATL
AA,33.4047,-78.5542,PHL,39.5219,-75.1428,MYR
AA,33.5619,-81.71,PHL,39.5219,-75.1428,CAE
AA,33.5633,-118.2429,PHL,39.5219,-75.1428,LAX
AA,34.1614,-77.549,PHL,39.5219,-75.1428,ILM
AA,35.125,-80.5635,PHL,39.5219,-75.1428,CLT
AA,35.4844,-83.5934,PHL,39.5219,-75.1428,TYS
AA,35.5239,-78.4714,PHL,39.5219,-75.1428,RDU
AA,36.449,-115.98,PHL,39.5219,-75.1428,LAS
AA,36.534,-76.124,PHL,39.5219,-75.1428,ORF
AA,36.728,-86.4041,PHL,39.5219,-75.1428,BNA
AA,37.3018,-77.191,PHL,39.5219,-75.1428,RIC
AA,37.378,-122.2229,PHL,39.5219,-75.1428,SFO
AA,37.754,-76.2934,PHL,39.5219,-75.1428,PHF
AA,38.2025,-75.3037,PHL,39.5219,-75.1428,SBY
AA,38.4451,-90.2135,PHL,39.5219,-75.1428,STL
AA,38.517,-77.215,PHL,39.5219,-75.1428,DCA
AA,39.1031,-76.406,PHL,39.5219,-75.1428,BWI
AA,39.1751,-94.425,PHL,39.5219,-75.1428,MCI
AA,39.246,-84.3943,PHL,39.5219,-75.1428,CVG
AA,39.432,-86.1739,PHL,39.5219,-75.1428,IND
AA,39.513,-104.401,PHL,39.5219,-75.1428,DEN
AA,39.548,-84.139,PHL,39.5219,-75.1428,DAY
AA,39.5952,-82.533,PHL,39.5219,-75.1428,CMH
AA,40.1136,-76.4548,PHL,39.5219,-75.1428,MDT
AA,40.2929,-80.1358,PHL,39.5219,-75.1428,PIT
AA,40.4132,-74.107,PHL,39.5219,-75.1428,EWR
AA,40.4638,-73.5221,PHL,39.5219,-75.1428,LGA
AA,40.4718,-111.5839,PHL,39.5219,-75.1428,SLC
AA,40.4742,-73.6,PHL,39.5219,-75.1428,ISP
AA,41.1431,-76.5516,PHL,39.5219,-75.1428,IPT
AA,41.2442,-81.5059,PHL,39.5219,-75.1428,CLE
AA,41.3014,-74.617,PHL,39.5219,-75.1428,SWF
AA,41.41,-73.4227,PHL,39.5219,-75.1428,HPN
AA,41.4326,-71.2541,PHL,39.5219,-75.1428,PVD
AA,41.562,-72.4059,PHL,39.5219,-75.1428,BDL
AA,41.5846,-87.5416,PHL,39.5219,-75.1428,ORD
AA,42.1244,-83.2112,PHL,39.5219,-75.1428,DTW
AA,42.2151,-71.018,PHL,39.5219,-75.1428,BOS
AA,42.4453,-73.481,PHL,39.5219,-75.1428,ALB
AA,42.5625,-78.4355,PHL,39.5219,-75.1428,BUF
AA,42.565,-87.5347,PHL,39.5219,-75.1428,MKE
AA,43.593,-76.118,PHL,39.5219,-75.1428,ART
AA,43.64,-76.622,PHL,39.5219,-75.1428,SYR
AA,43.77,-77.402,PHL,39.5219,-75.1428,ROC
AA,44.2818,-73.911,PHL,39.5219,-75.1428,BTV
AA,44.4826,-68.4941,PHL,39.5219,-75.1428,BGR
AA,44.5249,-93.13,PHL,39.5219,-75.1428,MSP
AA,45.3519,-122.3551,PHL,39.5219,-75.1428,PDX
AA,47.2656,-122.1833,PHL,39.5219,-75.1428,SEA
AA,32.5347,-97.215,DAY,39.548,-84.139,DFW
AA,35.125,-80.5635,DAY,39.548,-84.139,CLT
AA,38.517,-77.215,DAY,39.548,-84.139,DCA
AA,39.5219,-75.1428,DAY,39.548,-84.139,PHL
AA,40.4638,-73.5221,DAY,39.548,-84.139,LGA
AA,41.5846,-87.5416,DAY,39.548,-84.139,ORD
AA,25.4735,-80.1726,CMH,39.5952,-82.533,MIA
AA,32.5347,-97.215,CMH,39.5952,-82.533,DFW
AA,33.263,-112.029,CMH,39.5952,-82.533,PHX
AA,33.5633,-118.2429,CMH,39.5952,-82.533,LAX
AA,35.125,-80.5635,CMH,39.5952,-82.533,CLT
AA,38.517,-77.215,CMH,39.5952,-82.533,DCA
AA,39.5219,-75.1428,CMH,39.5952,-82.533,PHL
AA,40.3823,-73.4644,CMH,39.5952,-82.533,JFK
AA,40.4638,-73.5221,CMH,39.5952,-82.533,LGA
AA,41.5846,-87.5416,CMH,39.5952,-82.533,ORD
AA,35.125,-80.5635,MDT,40.1136,-76.4548,CLT
AA,39.5219,-75.1428,MDT,40.1136,-76.4548,PHL
AA,41.5846,-87.5416,MDT,40.1136,-76.4548,ORD
AA,42.2151,-71.018,MDT,40.1136,-76.4548,BOS
AA,25.4735,-80.1726,PIT,40.2929,-80.1358,MIA
AA,32.5347,-97.215,PIT,40.2929,-80.1358,DFW
AA,33.263,-112.029,PIT,40.2929,-80.1358,PHX
AA,33.5633,-118.2429,PIT,40.2929,-80.1358,LAX
AA,35.125,-80.5635,PIT,40.2929,-80.1358,CLT
AA,35.5239,-78.4714,PIT,40.2929,-80.1358,RDU
AA,38.4451,-90.2135,PIT,40.2929,-80.1358,STL
AA,38.517,-77.215,PIT,40.2929,-80.1358,DCA
AA,39.5219,-75.1428,PIT,40.2929,-80.1358,PHL
AA,40.3823,-73.4644,PIT,40.2929,-80.1358,JFK
AA,40.4638,-73.5221,PIT,40.2929,-80.1358,LGA
AA,41.562,-72.4059,PIT,40.2929,-80.1358,BDL
AA,41.5846,-87.5416,PIT,40.2929,-80.1358,ORD
AA,42.2151,-71.018,PIT,40.2929,-80.1358,BOS
AA,25.4735,-80.1726,JFK,40.3823,-73.4644,MIA
AA,27.5831,-82.3159,JFK,40.3823,-73.4644,TPA
AA,28.2544,-81.1857,JFK,40.3823,-73.4644,MCO
AA,30.114,-97.4011,JFK,40.3823,-73.4644,AUS
AA,32.44,-117.1122,JFK,40.3823,-73.4644,SAN
AA,32.5347,-97.215,JFK,40.3823,-73.4644,DFW
AA,33.263,-112.029,JFK,40.3823,-73.4644,PHX
AA,33.5633,-118.2429,JFK,40.3823,-73.4644,LAX
AA,35.125,-80.5635,JFK,40.3823,-73.4644,CLT
AA,35.5239,-78.4714,JFK,40.3823,-73.4644,RDU
AA,36.449,-115.98,JFK,40.3823,-73.4644,LAS
AA,36.534,-76.124,JFK,40.3823,-73.4644,ORF
AA,36.728,-86.4041,JFK,40.3823,-73.4644,BNA
AA,37.378,-122.2229,JFK,40.3823,-73.4644,SFO
AA,38.517,-77.215,JFK,40.3823,-73.4644,DCA
AA,39.1031,-76.406,JFK,40.3823,-73.4644,BWI
AA,39.246,-84.3943,JFK,40.3823,-73.4644,CVG
AA,39.432,-86.1739,JFK,40.3823,-73.4644,IND
AA,39.5952,-82.533,JFK,40.3823,-73.4644,CMH
AA,40.2929,-80.1358,JFK,40.3823,-73.4644,PIT
AA,41.2442,-81.5059,JFK,40.3823,-73.4644,CLE
AA,41.5846,-87.5416,JFK,40.3823,-73.4644,ORD
AA,42.2151,-71.018,JFK,40.3823,-73.4644,BOS
AA,47.2656,-122.1833,JFK,40.3823,-73.4644,SEA
AA,25.4735,-80.1726,EWR,40.4132,-74.107,MIA
AA,32.5347,-97.215,EWR,40.4132,-74.107,DFW
AA,33.263,-112.029,EWR,40.4132,-74.107,PHX
AA,35.125,-80.5635,EWR,40.4132,-74.107,CLT
AA,39.5219,-75.1428,EWR,40.4132,-74.107,PHL
AA,41.5846,-87.5416,EWR,40.4132,-74.107,ORD
AA,47.2656,-122.1833,EWR,40.4132,-74.107,SEA
AA,25.4735,-80.1726,LGA,40.4638,-73.5221,MIA
AA,26.4059,-80.544,LGA,40.4638,-73.5221,PBI
AA,32.5347,-97.215,LGA,40.4638,-73.5221,DFW
AA,34.1614,-77.549,LGA,40.4638,-73.5221,ILM
AA,34.4346,-92.1327,LGA,40.4638,-73.5221,LIT
AA,35.125,-80.5635,LGA,40.4638,-73.5221,CLT
AA,35.4844,-83.5934,LGA,40.4638,-73.5221,TYS
AA,35.5239,-78.4714,LGA,40.4638,-73.5221,RDU
AA,36.534,-76.124,LGA,40.4638,-73.5221,ORF
AA,36.728,-86.4041,LGA,40.4638,-73.5221,BNA
AA,37.3018,-77.191,LGA,40.4638,-73.5221,RIC
AA,38.4451,-90.2135,LGA,40.4638,-73.5221,STL
AA,38.517,-77.215,LGA,40.4638,-73.5221,DCA
AA,39.5219,-75.1428,LGA,40.4638,-73.5221,PHL
AA,39.548,-84.139,LGA,40.4638,-73.5221,DAY
AA,39.5952,-82.533,LGA,40.4638,-73.5221,CMH
AA,40.2929,-80.1358,LGA,40.4638,-73.5221,PIT
AA,41.5846,-87.5416,LGA,40.4638,-73.5221,ORD
AA,42.1244,-83.2112,LGA,40.4638,-73.5221,DTW
AA,42.2151,-71.018,LGA,40.4638,-73.5221,BOS
AA,32.5347,-97.215,SLC,40.4718,-111.5839,DFW
AA,33.263,-112.029,SLC,40.4718,-111.5839,PHX
AA,33.5633,-118.2429,SLC,40.4718,-111.5839,LAX
AA,35.125,-80.5635,SLC,40.4718,-111.5839,CLT
AA,39.5219,-75.1428,SLC,40.4718,-111.5839,PHL
AA,41.5846,-87.5416,SLC,40.4718,-111.5839,ORD
AA,38.517,-77.215,ISP,40.4742,-73.6,DCA
AA,39.5219,-75.1428,ISP,40.4742,-73.6,PHL
AA,39.5219,-75.1428,IPT,41.1431,-76.5516,PHL
AA,32.5347,-97.215,OMA,41.189,-95.5337,DFW
AA,33.263,-112.029,OMA,41.189,-95.5337,PHX
AA,35.125,-80.5635,OMA,41.189,-95.5337,CLT
AA,38.517,-77.215,OMA,41.189,-95.5337,DCA
AA,41.5846,-87.5416,OMA,41.189,-95.5337,ORD
AA,25.4735,-80.1726,CLE,41.2442,-81.5059,MIA
AA,32.5347,-97.215,CLE,41.2442,-81.5059,DFW
AA,35.125,-80.5635,CLE,41.2442,-81.5059,CLT
AA,39.5219,-75.1428,CLE,41.2442,-81.5059,PHL
AA,40.3823,-73.4644,CLE,41.2442,-81.5059,JFK
AA,41.5846,-87.5416,CLE,41.2442,-81.5059,ORD
AA,39.5219,-75.1428,SWF,41.3014,-74.617,PHL
AA,32.5347,-97.215,DSM,41.322,-93.3945,DFW
AA,33.263,-112.029,DSM,41.322,-93.3945,PHX
AA,35.125,-80.5635,DSM,41.322,-93.3945,CLT
AA,38.517,-77.215,DSM,41.322,-93.3945,DCA
AA,41.5846,-87.5416,DSM,41.322,-93.3945,ORD
AA,35.125,-80.5635,HPN,41.41,-73.4227,CLT
AA,38.517,-77.215,HPN,41.41,-73.4227,DCA
AA,39.5219,-75.1428,HPN,41.41,-73.4227,PHL
AA,41.5846,-87.5416,HPN,41.41,-73.4227,ORD
AA,35.125,-80.5635,PVD,41.4326,-71.2541,CLT
AA,38.517,-77.215,PVD,41.4326,-71.2541,DCA
AA,39.5219,-75.1428,PVD,41.4326,-71.2541,PHL
AA,25.4735,-80.1726,BDL,41.562,-72.4059,MIA
AA,32.5347,-97.215,BDL,41.562,-72.4059,DFW
AA,33.5633,-118.2429,BDL,41.562,-72.4059,LAX
AA,35.125,-80.5635,BDL,41.562,-72.4059,CLT
AA,38.517,-77.215,BDL,41.562,-72.4059,DCA
AA,39.5219,-75.1428,BDL,41.562,-72.4059,PHL
AA,40.2929,-80.1358,BDL,41.562,-72.4059,PIT
AA,41.5846,-87.5416,BDL,41.562,-72.4059,ORD
AA,25.4735,-80.1726,ORD,41.5846,-87.5416,MIA
AA,26.321,-81.4518,ORD,41.5846,-87.5416,RSW
AA,26.4059,-80.544,ORD,41.5846,-87.5416,PBI
AA,26.421,-80.99,ORD,41.5846,-87.5416,FLL
AA,27.5831,-82.3159,ORD,41.5846,-87.5416,TPA
AA,28.2544,-81.1857,ORD,41.5846,-87.5416,MCO
AA,29.321,-98.2811,ORD,41.5846,-87.5416,SAT
AA,29.5849,-95.2023,ORD,41.5846,-87.5416,IAH
AA,29.5936,-90.1528,ORD,41.5846,-87.5416,MSY
AA,30.114,-97.4011,ORD,41.5846,-87.5416,AUS
AA,30.2938,-81.4116,ORD,41.5846,-87.5416,JAX
AA,31.4824,-106.224,ORD,41.5846,-87.5416,ELP
AA,32.44,-117.1122,ORD,41.5846,-87.5416,SAN
AA,32.5347,-97.215,ORD,41.5846,-87.5416,DFW
AA,32.658,-110.5629,ORD,41.5846,-87.5416,TUS
AA,33.263,-112.029,ORD,41.5846,-87.5416,PHX
AA,33.3825,-84.2537,ORD,41.5846,-87.5416,ATL
AA,33.4032,-117.525,ORD,41.5846,-87.5416,SNA
AA,33.4946,-116.3024,ORD,41.5846,-87.5416,PSP
AA,33.5633,-118.2429,ORD,41.5846,-87.5416,LAX
AA,34.4346,-92.1327,ORD,41.5846,-87.5416,LIT
AA,35.125,-80.5635,ORD,41.5846,-87.5416,CLT
AA,35.232,-89.5836,ORD,41.5846,-87.5416,MEM
AA,35.2335,-97.362,ORD,41.5846,-87.5416,OKC
AA,35.27,-85.1213,ORD,41.5846,-87.5416,CHA
AA,35.4844,-83.5934,ORD,41.5846,-87.5416,TYS
AA,35.5239,-78.4714,ORD,41.5846,-87.5416,RDU
AA,36.1154,-95.5317,ORD,41.5846,-87.5416,TUL
AA,36.449,-115.98,ORD,41.5846,-87.5416,LAS
AA,36.728,-86.4041,ORD,41.5846,-87.5416,BNA
AA,37.2142,-121.5544,ORD,41.5846,-87.5416,SJC
AA,37.3018,-77.191,ORD,41.5846,-87.5416,RIC
AA,37.378,-122.2229,ORD,41.5846,-87.5416,SFO
AA,37.3859,-97.2559,ORD,41.5846,-87.5416,ICT
AA,38.4451,-90.2135,ORD,41.5846,-87.5416,STL
AA,38.495,-92.131,ORD,41.5846,-87.5416,COU
AA,38.517,-77.215,ORD,41.5846,-87.5416,DCA
AA,39.1031,-76.406,ORD,41.5846,-87.5416,BWI
AA,39.1751,-94.425,ORD,41.5846,-87.5416,MCI
AA,39.246,-84.3943,ORD,41.5846,-87.5416,CVG
AA,39.2954,-119.465,ORD,41.5846,-87.5416,RNO
AA,39.432,-86.1739,ORD,41.5846,-87.5416,IND
AA,39.513,-104.401,ORD,41.5846,-87.5416,DEN
AA,39.5219,-75.1428,ORD,41.5846,-87.5416,PHL
AA,39.548,-84.139,ORD,41.5846,-87.5416,DAY
AA,39.5952,-82.533,ORD,41.5846,-87.5416,CMH
AA,40.1136,-76.4548,ORD,41.5846,-87.5416,MDT
AA,40.2929,-80.1358,ORD,41.5846,-87.5416,PIT
AA,40.3823,-73.4644,ORD,41.5846,-87.5416,JFK
AA,40.4132,-74.107,ORD,41.5846,-87.5416,EWR
AA,40.4638,-73.5221,ORD,41.5846,-87.5416,LGA
AA,40.4718,-111.5839,ORD,41.5846,-87.5416,SLC
AA,41.189,-95.5337,ORD,41.5846,-87.5416,OMA
AA,41.2442,-81.5059,ORD,41.5846,-87.5416,CLE
AA,41.322,-93.3945,ORD,41.5846,-87.5416,DSM
AA,41.41,-73.4227,ORD,41.5846,-87.5416,HPN
AA,41.562,-72.4059,ORD,41.5846,-87.5416,BDL
AA,42.1244,-83.2112,ORD,41.5846,-87.5416,DTW
AA,42.2151,-71.018,ORD,41.5846,-87.5416,BOS
AA,42.249,-96.233,ORD,41.5846,-87.5416,SUX
AA,42.5251,-85.3122,ORD,41.5846,-87.5416,GRR
AA,42.5625,-78.4355,ORD,41.5846,-87.5416,BUF
AA,42.565,-87.5347,ORD,41.5846,-87.5416,MKE
AA,43.593,-76.118,ORD,41.5846,-87.5416,ART
AA,43.64,-76.622,ORD,41.5846,-87.5416,SYR
AA,43.77,-77.402,ORD,41.5846,-87.5416,ROC
AA,43.823,-89.2015,ORD,41.5846,-87.5416,MSN
AA,44.296,-88.746,ORD,41.5846,-87.5416,GRB
AA,44.5249,-93.13,ORD,41.5846,-87.5416,MSP
AA,45.3519,-122.3551,ORD,41.5846,-87.5416,PDX
AA,46.322,-87.3342,ORD,41.5846,-87.5416,MQT
AA,47.2656,-122.1833,ORD,41.5846,-87.5416,SEA
AA,25.4735,-80.1726,DTW,42.1244,-83.2112,MIA
AA,32.5347,-97.215,DTW,42.1244,-83.2112,DFW
AA,33.263,-112.029,DTW,42.1244,-83.2112,PHX
AA,35.125,-80.5635,DTW,42.1244,-83.2112,CLT
AA,38.517,-77.215,DTW,42.1244,-83.2112,DCA
AA,39.5219,-75.1428,DTW,42.1244,-83.2112,PHL
AA,40.4638,-73.5221,DTW,42.1244,-83.2112,LGA
AA,41.5846,-87.5416,DTW,42.1244,-83.2112,ORD
AA,25.4735,-80.1726,BOS,42.2151,-71.018,MIA
AA,32.44,-117.1122,BOS,42.2151,-71.018,SAN
AA,32.5347,-97.215,BOS,42.2151,-71.018,DFW
AA,33.263,-112.029,BOS,42.2151,-71.018,PHX
AA,33.5633,-118.2429,BOS,42.2151,-71.018,LAX
AA,35.125,-80.5635,BOS,42.2151,-71.018,CLT
AA,37.3018,-77.191,BOS,42.2151,-71.018,RIC
AA,38.517,-77.215,BOS,42.2151,-71.018,DCA
AA,39.5219,-75.1428,BOS,42.2151,-71.018,PHL
AA,40.1136,-76.4548,BOS,42.2151,-71.018,MDT
AA,40.2929,-80.1358,BOS,42.2151,-71.018,PIT
AA,40.3823,-73.4644,BOS,42.2151,-71.018,JFK
AA,40.4638,-73.5221,BOS,42.2151,-71.018,LGA
AA,41.5846,-87.5416,BOS,42.2151,-71.018,ORD
AA,42.5625,-78.4355,BOS,42.2151,-71.018,BUF
AA,43.64,-76.622,BOS,42.2151,-71.018,SYR
AA,43.77,-77.402,BOS,42.2151,-71.018,ROC
AA,45.3519,-122.3551,BOS,42.2151,-71.018,PDX
AA,47.2656,-122.1833,BOS,42.2151,-71.018,SEA
AA,41.5846,-87.5416,SUX,42.249,-96.233,ORD
AA,35.125,-80.5635,ALB,42.4453,-73.481,CLT
AA,38.517,-77.215,ALB,42.4453,-73.481,DCA
AA,39.5219,-75.1428,ALB,42.4453,-73.481,PHL
AA,32.5347,-97.215,GRR,42.5251,-85.3122,DFW
AA,41.5846,-87.5416,GRR,42.5251,-85.3122,ORD
AA,35.125,-80.5635,BUF,42.5625,-78.4355,CLT
AA,38.517,-77.215,BUF,42.5625,-78.4355,DCA
AA,39.5219,-75.1428,BUF,42.5625,-78.4355,PHL
AA,41.5846,-87.5416,BUF,42.5625,-78.4355,ORD
AA,42.2151,-71.018,BUF,42.5625,-78.4355,BOS
AA,32.5347,-97.215,MKE,42.565,-87.5347,DFW
AA,33.263,-112.029,MKE,42.565,-87.5347,PHX
AA,35.125,-80.5635,MKE,42.565,-87.5347,CLT
AA,39.5219,-75.1428,MKE,42.565,-87.5347,PHL
AA,41.5846,-87.5416,MKE,42.565,-87.5347,ORD
AA,33.263,-112.029,BOI,43.3351,-116.1322,PHX
AA,35.125,-80.5635,PWM,43.3846,-70.1831,CLT
AA,38.517,-77.215,PWM,43.3846,-70.1831,DCA
AA,39.5219,-75.1428,PWM,43.3846,-70.1831,PHL
AA,39.5219,-75.1428,ART,43.593,-76.118,PHL
AA,41.5846,-87.5416,ART,43.593,-76.118,ORD
AA,35.125,-80.5635,SYR,43.64,-76.622,CLT
AA,38.517,-77.215,SYR,43.64,-76.622,DCA
AA,39.5219,-75.1428,SYR,43.64,-76.622,PHL
AA,41.5846,-87.5416,SYR,43.64,-76.622,ORD
AA,42.2151,-71.018,SYR,43.64,-76.622,BOS
AA,35.125,-80.5635,ROC,43.77,-77.402,CLT
AA,38.517,-77.215,ROC,43.77,-77.402,DCA
AA,39.5219,-75.1428,ROC,43.77,-77.402,PHL
AA,41.5846,-87.5416,ROC,43.77,-77.402,ORD
AA,42.2151,-71.018,ROC,43.77,-77.402,BOS
AA,32.5347,-97.215,MSN,43.823,-89.2015,DFW
AA,41.5846,-87.5416,MSN,43.823,-89.2015,ORD
AA,38.517,-77.215,BTV,44.2818,-73.911,DCA
AA,39.5219,-75.1428,BTV,44.2818,-73.911,PHL
AA,41.5846,-87.5416,GRB,44.296,-88.746,ORD
AA,38.517,-77.215,BGR,44.4826,-68.4941,DCA
AA,39.5219,-75.1428,BGR,44.4826,-68.4941,PHL
AA,25.4735,-80.1726,MSP,44.5249,-93.13,MIA
AA,32.5347,-97.215,MSP,44.5249,-93.13,DFW
AA,33.263,-112.029,MSP,44.5249,-93.13,PHX
AA,35.125,-80.5635,MSP,44.5249,-93.13,CLT
AA,38.517,-77.215,MSP,44.5249,-93.13,DCA
AA,39.5219,-75.1428,MSP,44.5249,-93.13,PHL
AA,41.5846,-87.5416,MSP,44.5249,-93.13,ORD
AA,32.44,-117.1122,PDX,45.3519,-122.3551,SAN
AA,32.5347,-97.215,PDX,45.3519,-122.3551,DFW
AA,33.263,-112.029,PDX,45.3519,-122.3551,PHX
AA,33.4032,-117.525,PDX,45.3519,-122.3551,SNA
AA,33.493,-118.95,PDX,45.3519,-122.3551,LGB
AA,33.5633,-118.2429,PDX,45.3519,-122.3551,LAX
AA,34.122,-118.2131,PDX,45.3519,-122.3551,BUR
AA,34.321,-117.364,PDX,45.3519,-122.3551,ONT
AA,35.125,-80.5635,PDX,45.3519,-122.3551,CLT
AA,37.2142,-121.5544,PDX,45.3519,-122.3551,SJC
AA,37.378,-122.2229,PDX,45.3519,-122.3551,SFO
AA,37.4316,-122.1314,PDX,45.3519,-122.3551,OAK
AA,38.517,-77.215,PDX,45.3519,-122.3551,DCA
AA,39.5219,-75.1428,PDX,45.3519,-122.3551,PHL
AA,41.5846,-87.5416,PDX,45.3519,-122.3551,ORD
AA,42.2151,-71.018,PDX,45.3519,-122.3551,BOS
AA,41.5846,-87.5416,MQT,46.322,-87.3342,ORD
AA,25.4735,-80.1726,SEA,47.2656,-122.1833,MIA
AA,28.2544,-81.1857,SEA,47.2656,-122.1833,MCO
AA,32.44,-117.1122,SEA,47.2656,-122.1833,SAN
AA,32.5347,-97.215,SEA,47.2656,-122.1833,DFW
AA,33.263,-112.029,SEA,47.2656,-122.1833,PHX
AA,33.4032,-117.525,SEA,47.2656,-122.1833,SNA
AA,33.493,-118.95,SEA,47.2656,-122.1833,LGB
AA,33.5633,-118.2429,SEA,47.2656,-122.1833,LAX
AA,34.122,-118.2131,SEA,47.2656,-122.1833,BUR
AA,34.321,-117.364,SEA,47.2656,-122.1833,ONT
AA,35.125,-80.5635,SEA,47.2656,-122.1833,CLT
AA,37.2142,-121.5544,SEA,47.2656,-122.1833,SJC
AA,37.378,-122.2229,SEA,47.2656,-122.1833,SFO
AA,37.4316,-122.1314,SEA,47.2656,-122.1833,OAK
AA,38.4143,-121.3526,SEA,47.2656,-122.1833,SMF
AA,38.4451,-90.2135,SEA,47.2656,-122.1833,STL
AA,39.1751,-94.425,SEA,47.2656,-122.1833,MCI
AA,39.513,-104.401,SEA,47.2656,-122.1833,DEN
AA,39.5219,-75.1428,SEA,47.2656,-122.1833,PHL
AA,40.3823,-73.4644,SEA,47.2656,-122.1833,JFK
AA,40.4132,-74.107,SEA,47.2656,-122.1833,EWR
AA,41.5846,-87.5416,SEA,47.2656,-122.1833,ORD
AA,42.2151,-71.018,SEA,47.2656,-122.1833,BOS
AA,33.263,-112.029,GEG,47.3711,-117.321,PHX
AC,29.5936,-90.1528,IAH,29.5849,-95.2023,MSY
AC,29.5849,-95.2023,MSY,29.5936,-90.1528,IAH
AC,38.564,-77.272,MSY,29.5936,-90.1528,IAD
AC,39.513,-104.401,MSY,29.5936,-90.1528,DEN
AC,40.4132,-74.107,MSY,29.5936,-90.1528,EWR
AC,41.5846,-87.5416,MSY,29.5936,-90.1528,ORD
AC,39.513,-104.401,ATL,33.3825,-84.2537,DEN
AC,29.5936,-90.1528,IAD,38.564,-77.272,MSY
AC,29.5936,-90.1528,DEN,39.513,-104.401,MSY
AC,33.3825,-84.2537,DEN,39.513,-104.401,ATL
AC,29.5936,-90.1528,EWR,40.4132,-74.107,MSY
AC,29.5936,-90.1528,ORD,41.5846,-87.5416,MSY
AF,33.3825,-84.2537,EYW,24.3322,-81.4534,ATL
AF,33.3825,-84.2537,MIA,25.4735,-80.1726,ATL
AF,33.3825,-84.2537,RSW,26.321,-81.4518,ATL
AF,33.3825,-84.2537,PBI,26.4059,-80.544,ATL
AF,33.3825,-84.2537,FLL,26.421,-80.99,ATL
